208.115.113.89 - - [30/Sep/2015:17:08:38 -0700] "GET /about.html HTTP/1.1" 200 7245 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "kathymoods.org"
133.130.48.124 - - [30/Sep/2015:17:56:58 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.007.jpg HTTP/1.1" 200 205023 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:17:57:30 -0700] "GET /works/animation_artwork.html HTTP/1.1" 200 16985 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:18:02:31 -0700] "GET /img/animation_installations/Large_AnimationInstallations/KathySmith_AI.004.jpg HTTP/1.1" 200 335247 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:18:04:03 -0700] "GET /img/animation_installations/Large_AnimationInstallations/KathySmith_AI.011.jpg HTTP/1.1" 200 173298 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:18:06:30 -0700] "GET /img/animation_artwork/Large_AnimationArtwork/KathySmithAA.004.jpg HTTP/1.1" 200 445058 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:18:08:21 -0700] "GET /img/digital_prints/Large_Digital_Prints/KathySmith_DP.001.jpg HTTP/1.1" 200 421823 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:18:11:55 -0700] "GET /img/paintings/Large_Paintings/KathySmith_Painting.012.jpg HTTP/1.1" 200 202514 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
133.130.48.124 - - [30/Sep/2015:18:15:35 -0700] "GET /works/animations/power_passion.html HTTP/1.1" 200 6442 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36" "www.kathymoods.org"
67.201.10.33 - - [30/Sep/2015:18:43:14 -0700] "GET /img/bg/KathyM.002.jpg HTTP/1.1" 200 440749 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:18:43:14 -0700] "GET /img/bg/KathyM.005.jpg HTTP/1.1" 200 546272 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:18:43:17 -0700] "GET /img/bg/KathyM.011.jpg HTTP/1.1" 200 271290 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
67.201.10.33 - - [30/Sep/2015:18:43:22 -0700] "GET /img/bg/KathyM.014.jpg HTTP/1.1" 200 293534 "http://kathymoods.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "kathymoods.org"
